label,10Percentile,90Percentile,Energy,Entropy,InterquartileRange,Kurtosis,Maximum,Mean,MeanAbsoluteDeviation,Median,Minimum,Range,RobustMeanAbsoluteDeviation,RootMeanSquared,Skewness,TotalEnergy,Uniformity,Variance
0,670.0,1418.0,1721468900.0,5.404749,353.5,3.1708033,1692.0,1100.9805,225.08667,1154.0,136.0,1556.0,153.2011,1137.2621,-0.7283987,1721468900.0,0.02856859,81207.08
0,992.0,1732.0,2811105500.0,5.355665,324.0,6.9744782,1944.0,1406.547,255.40166,1505.0,0.0,1944.0,143.22592,1453.2809,-1.902751,2811105500.0,0.031276938,133650.94
0,798.0,1184.0,1260085600.0,4.38965,218.0,2.5902576,1387.0,961.9955,120.62589,933.0,654.0,733.0,88.98336,972.99585,0.67857385,1260085600.0,0.05485501,21285.615
1,413.0,1719.0,2202574800.0,5.5536914,328.0,3.8871408,1932.0,1204.1157,327.44534,1309.0,0.0,1932.0,182.14673,1286.4009,-1.124129,2202574800.0,0.029768663,204932.53
0,246.0,1173.0,575852300.0,5.049487,447.5,2.7398565,1468.0,551.61536,297.34952,394.0,59.0,1409.0,210.75853,657.7586,1.0966175,575852300.0,0.04221418,128366.9
0,0.0,1134.0,775584800.0,4.3474464,1063.5,1.2732294,1282.0,593.6679,452.15393,717.0,0.0,1282.0,437.37827,763.35333,-0.1623782,775584800.0,0.117868364,230266.7
0,32.0,358.0,73292140.0,4.021888,181.0,2.00427,426.0,205.32683,95.70617,211.0,0.0,426.0,73.59096,234.66032,-0.14853923,73292140.0,0.06385273,12906.366
0,568.0,706.0,536389120.0,3.197269,69.5,8.121157,1043.0,631.8527,44.752594,624.0,468.0,575.0,29.039478,634.8205,1.3727132,536389120.0,0.13613248,3759.2075
0,152.0,1282.0,1027602400.0,5.5564194,889.0,1.4535712,1491.0,757.852,408.98422,896.0,56.0,1435.0,356.92038,878.6654,-0.20970073,1027602400.0,0.024398256,197713.27
0,1369.0,1800.0,3277342700.0,4.787251,245.5,9.48098,2031.0,1556.3539,146.59071,1542.0,250.0,1781.0,100.29841,1569.1769,-1.2885271,3277342700.0,0.043724716,40078.69
0,357.0,1725.0,2496908000.0,5.674405,549.5,3.0887144,1905.0,1281.0458,387.60956,1452.0,94.0,1811.0,263.69302,1369.6583,-1.1411757,2496908000.0,0.02500676,234885.47
0,0.0,333.0,68773416.0,3.4972851,243.5,1.6728458,414.0,188.32607,112.143684,223.0,0.0,414.0,108.56854,227.31143,-0.3911436,68773416.0,0.11393624,16203.776
0,847.0,994.0,1119250000.0,3.2365913,69.0,3.5796573,1105.0,915.1555,44.919373,909.0,702.0,403.0,29.732927,917.011,0.41009885,1119250000.0,0.12975167,3399.4702
0,1037.0,1613.0,2384514800.0,5.2100086,342.5,4.455821,1841.0,1314.5815,198.45828,1327.0,320.0,1521.0,141.01358,1338.4773,-0.8551181,2384514800.0,0.03170255,63396.75
0,1337.0,2029.0,4104616000.0,5.3579006,292.0,7.16951,2356.0,1719.5575,241.70836,1799.0,0.0,2356.0,127.95235,1756.0919,-1.9396758,4104616000.0,0.032607965,126980.734
1,1021.0,2067.0,3412878000.0,5.953825,526.5,6.158617,3587.0,1521.4875,368.5447,1375.0,756.0,2831.0,228.63809,1601.295,1.6097839,3412878000.0,0.020862391,249221.33
0,198.0,225.0,59338244.0,1.0867063,14.0,9.531591,249.0,210.72351,9.173621,212.0,130.0,119.0,5.659968,211.1438,-1.7099826,59338244.0,0.6251724,177.30147
0,0.0,1495.0,825042370.0,3.2912989,1236.0,1.8893563,1876.0,465.30127,571.7067,0.0,0.0,1876.0,456.32388,787.31604,0.8306553,825042370.0,0.3495251,403361.28
0,900.0,1074.0,1305333200.0,3.4315908,95.0,2.7283516,1185.0,988.1187,53.671444,989.0,755.0,430.0,39.02354,990.31116,-0.06035147,1305333200.0,0.10437518,4337.63
0,838.0,2221.0,4686868500.0,5.178019,375.0,6.2564116,2658.0,1768.2291,406.11618,1938.0,0.0,2658.0,166.10216,1876.5164,-2.0650024,4686868500.0,0.0356279,394679.2
0,0.0,1615.0,1973105400.0,5.2187576,1017.0,2.0515258,1785.0,1059.4537,522.79083,1348.0,0.0,1785.0,528.95465,1217.5481,-0.80442226,1973105400.0,0.04752927,359981.0
0,116.0,149.0,23508000.0,1.345447,17.0,5.149203,178.0,132.17505,10.635972,132.0,47.0,131.0,7.3554144,132.89812,-0.16386957,23508000.0,0.47430092,191.66357
0,327.0,427.0,194595500.0,2.7478943,56.5,5.015874,471.0,379.9151,33.55937,386.0,158.0,313.0,23.045292,382.36435,-0.9775614,194595500.0,0.17989501,1867.0018
0,984.0,2019.0,2578739000.0,5.4750185,404.0,2.9240475,2275.0,1343.0729,291.02188,1233.0,531.0,1744.0,196.4239,1391.9213,0.9581675,2578739000.0,0.028836152,133599.92
0,822.0,1202.0,1416664600.0,4.5734186,217.5,2.687062,1447.0,1021.0451,121.58765,1031.0,513.0,934.0,89.690994,1031.6787,-0.21026668,1416664600.0,0.04748637,21828.012
0,96.0,162.0,24275096.0,2.1390967,31.0,4.291304,224.0,132.18407,20.790459,137.0,25.0,199.0,13.315585,135.04903,-0.8067594,24275096.0,0.28606352,765.6107
0,566.0,810.0,628030700.0,3.9842327,108.5,5.418323,1118.0,678.94965,75.43449,670.0,186.0,932.0,46.37958,686.9125,0.6436333,628030700.0,0.08178042,10876.131
0,363.0,1778.0,2342854700.0,6.0363426,825.5,2.2969792,2211.0,1217.8309,447.9699,1366.0,0.0,2211.0,344.54642,1326.7334,-0.64444375,2342854700.0,0.01797793,277109.2
0,1191.0,1634.0,2667190500.0,4.6826,160.0,11.9952545,2773.0,1394.0038,152.50851,1341.0,1013.0,1760.0,71.465225,1415.5917,2.6709006,2667190500.0,0.05593203,60653.266
0,0.0,347.0,78318170.0,3.4960744,282.0,1.4960543,393.0,199.89105,125.37058,247.0,0.0,393.0,123.0919,242.57288,-0.37500563,78318170.0,0.11683312,18885.16
0,862.0,1803.0,2167249400.0,5.509775,343.0,4.234804,2348.0,1224.2487,263.20877,1165.0,520.0,1828.0,161.00389,1276.0433,1.2596707,2167249400.0,0.02790364,129501.78
0,789.0,1243.0,1501096000.0,4.69461,247.5,3.1996124,1523.0,1047.4155,143.46306,1089.0,335.0,1188.0,105.156456,1061.9772,-0.71956694,1501096000.0,0.04530637,30716.42
0,0.0,333.0,93157350.0,3.2688508,95.0,4.2281213,379.0,245.52592,73.4511,277.0,0.0,379.0,73.43916,264.55716,-1.4528846,93157350.0,0.12176098,9707.518
0,1026.0,1524.0,2198398000.0,4.8787727,289.0,2.239464,1749.0,1271.7806,154.59201,1273.0,798.0,951.0,116.21475,1285.1804,0.002372526,2198398000.0,0.036996186,34262.926
0,147.0,932.0,316120350.0,4.563716,231.0,4.6988707,1484.0,372.90308,238.67476,230.0,93.0,1391.0,141.22655,487.34576,1.6713434,316120350.0,0.07089623,98449.19
0,0.0,580.0,104536100.0,3.954836,293.0,2.7806642,725.0,181.82118,176.62267,83.0,0.0,725.0,124.13002,280.24902,1.1087507,104536100.0,0.11025135,45480.57
0,0.0,998.0,439872060.0,3.7389212,828.0,1.4738477,1119.0,403.0759,373.9319,382.0,0.0,1119.0,337.6925,574.876,0.3183925,439872060.0,0.2148382,168012.22
0,0.0,1515.0,1186774500.0,4.686851,1365.0,1.25463,1757.0,690.2284,612.0008,544.0,0.0,1757.0,567.9007,944.2676,0.14408275,1186774500.0,0.12069638,415226.06
0,729.0,1176.0,1285884400.0,4.8263974,261.0,4.442347,1385.0,964.84375,148.84286,992.0,0.0,1385.0,105.98756,982.9059,-0.8391114,1285884400.0,0.041225225,35180.586
1,1049.0,1875.0,2782534100.0,5.546228,454.0,2.6294982,2355.0,1411.2584,258.7597,1358.0,748.0,1607.0,189.61018,1445.8766,0.5886553,2782534100.0,0.024440028,98908.72
0,0.0,1458.0,1060651000.0,5.5511484,1115.5,1.4228073,1767.0,692.9662,523.35345,482.0,0.0,1767.0,465.4652,892.6829,0.27122796,1060651000.0,0.030105088,316680.66
0,104.0,235.0,53448416.0,2.4741955,44.5,4.6595335,260.0,193.24268,40.15997,214.0,17.0,243.0,23.220425,200.39108,-1.6091595,53448416.0,0.25360402,2813.8533
0,0.0,767.0,286607840.0,3.7134035,671.0,1.3428625,945.0,329.23666,305.9677,265.0,0.0,945.0,278.55835,464.03955,0.23727474,286607840.0,0.19899681,106935.93
0,0.0,119.0,6754174.0,2.137676,101.0,1.4055141,155.0,50.25695,47.121407,44.0,0.0,155.0,42.989388,71.2356,0.26131815,6754174.0,0.2905658,2548.75
0,915.20825,1313.5603,1655067000.0,4.533154,240.96014,2.506696,1785.2664,1104.7318,128.5209,1080.8295,669.2132,1116.0532,98.600716,1115.1127,0.30316922,1655067000.0,0.04748411,23044.045
0,0.0,613.0,263217490.0,4.1657767,412.5,1.7066015,659.0,382.10144,205.30206,473.0,0.0,659.0,202.6996,444.70123,-0.5064649,263217490.0,0.07669338,51757.7
0,0.0,1859.0,1719217400.0,5.393093,1556.0,1.4835687,2383.0,868.59955,671.0469,805.0,0.0,2383.0,607.1171,1136.5182,0.1327516,1719217400.0,0.082825825,537208.4
0,826.0,1472.0,1834432600.0,5.3375506,278.0,4.2607083,1853.0,1143.8964,194.57066,1146.0,0.0,1853.0,121.35231,1173.9832,-0.5161291,1834432600.0,0.031563688,69737.625
0,933.0,1524.0,2243310300.0,4.9483566,376.0,2.131734,1671.0,1278.1067,196.00537,1349.0,718.0,953.0,153.00626,1298.242,-0.56767327,2243310300.0,0.037654363,51875.55
1,118.0,196.0,37711104.0,2.1689925,29.0,9.228228,238.0,162.72878,27.736303,174.0,0.0,238.0,13.446329,168.32384,-2.422494,37711104.0,0.29868856,1852.2578
1,174.0,254.0,60606390.0,2.2353027,53.0,1.7796167,268.0,211.24869,26.614695,207.0,142.0,126.0,22.201708,213.38809,0.09870902,60606390.0,0.22834608,908.47235
0,74.0,180.0,30065720.0,2.281835,29.5,5.8381505,202.0,143.45454,31.092001,157.0,0.0,202.0,15.623617,150.29578,-1.853146,30065720.0,0.28227818,2009.6138
0,74.0,124.0,15417667.0,1.4943231,17.0,5.3649287,176.0,105.59504,14.772538,111.0,20.0,156.0,8.400406,107.62677,-1.3977724,15417667.0,0.506485,433.20865
0,98.0,135.0,17814442.0,1.4268144,20.0,3.192525,171.0,114.772354,11.752952,112.0,84.0,87.0,8.601425,115.69034,0.68875146,17814442.0,0.44714746,211.56125
1,350.0,415.0,200471730.0,2.0322707,32.0,3.1644623,453.0,387.28024,19.927479,392.0,286.0,167.0,13.824892,388.09454,-0.6527464,200471730.0,0.28625658,631.3918
0,17.0,170.0,17754228.0,2.9323924,102.5,1.6964281,200.0,100.83997,49.71868,109.0,0.0,200.0,41.546318,115.49465,-0.22238804,17754228.0,0.13883068,3170.3147
0,0.0,575.0,167669900.0,3.6446855,512.0,1.3656713,708.0,260.83096,222.04762,242.0,0.0,708.0,204.26329,354.92657,0.14072621,167669900.0,0.1714821,57940.098
0,726.0,1215.0,1394249300.0,4.8721113,267.0,6.807461,1382.0,994.83624,177.07028,1066.0,0.0,1382.0,111.71102,1023.4843,-1.7620533,1394249300.0,0.043479733,57821.03
0,0.0,153.0,13647117.0,2.62286,133.0,1.7394127,173.0,83.55597,48.999912,95.0,0.0,173.0,47.24391,101.258484,-0.34265918,13647117.0,0.17555535,3271.6804
0,0.0,1765.0,1986985000.0,5.3543644,1287.5,1.4605209,2200.0,1003.3291,648.26013,1353.0,0.0,2200.0,624.5421,1221.8229,-0.28838685,1986985000.0,0.05540255,486181.94
0,404.0,473.0,254621730.0,2.2400014,35.0,3.943475,555.0,436.46506,21.731497,434.0,301.0,254.0,14.582555,437.3798,0.26932368,254621730.0,0.259242,799.32465
0,0.0,1023.0,547550200.0,3.006004,929.5,1.142695,1242.0,436.38016,461.4172,0.0,0.0,1242.0,429.26968,641.3911,0.2063199,547550200.0,0.2932301,220954.9
0,0.0,1408.0,786047200.0,4.0789504,1125.5,1.7997366,1828.0,496.60706,527.7391,168.0,0.0,1828.0,435.99722,768.4848,0.6721524,786047200.0,0.23210435,343950.34
0,985.0,1394.0,1809658500.0,4.560141,243.0,2.8615015,1716.0,1154.7258,134.83162,1108.0,704.0,1012.0,98.796974,1166.0288,0.6678411,1809658500.0,0.051642027,26231.654
0,179.0,380.0,132927450.0,3.346579,96.0,3.6304078,446.0,305.98273,62.859375,335.0,51.0,395.0,41.991547,316.02274,-1.1755397,132927450.0,0.13149138,6244.935
0,324.0,520.0,221197860.0,3.4438956,126.0,3.2146356,560.0,399.68146,66.988106,381.0,0.0,560.0,51.436676,407.66312,-0.018500429,221197860.0,0.1159898,6443.9663
0,124.0,166.0,27660556.0,1.6355424,21.0,7.6186113,188.0,142.78963,13.930076,144.0,35.0,153.0,8.865132,144.15889,-1.4355636,27660556.0,0.40318736,392.9054
0,419.0,1572.0,2253702700.0,5.243801,257.5,4.1339216,1879.0,1228.9369,318.59634,1383.0,0.0,1879.0,180.5525,1301.2456,-1.5044812,2253702700.0,0.037385672,182954.23
0,564.9327,902.9207,734872600.0,4.4380884,177.50558,3.460433,1097.8047,730.51965,106.19571,736.25287,185.68178,912.1229,72.99685,743.0482,-0.39670056,734872600.0,0.054334566,18461.65
0,387.0,465.0,240088980.0,2.3650653,43.0,3.1622362,547.0,423.59354,24.50625,421.0,349.0,198.0,17.177526,424.71448,0.5127014,240088980.0,0.22489826,950.9129
0,912.0,1249.0,1551899400.0,4.421623,165.5,4.27176,1531.0,1071.3794,103.93668,1069.0,358.0,1173.0,71.010345,1079.7986,-0.25106764,1551899400.0,0.055631727,18111.137
1,1590.0,1669.0,3519697000.0,2.486927,43.0,9.949589,1708.0,1625.719,27.004564,1628.0,1349.0,359.0,17.509142,1626.1613,-1.6600637,3519697000.0,0.21985865,1438.0037
0,712.0,1079.0,973070850.0,4.094408,113.0,5.194265,1359.0,842.5928,102.87201,804.0,588.0,771.0,55.392933,855.0336,1.615578,973070850.0,0.07978218,21119.916
0,1290.0,1660.0,2997343000.0,4.6778326,193.0,10.200811,2772.0,1487.9459,133.78484,1465.0,1119.0,1653.0,82.34901,1500.6492,2.0196173,2997343000.0,0.048683055,37965.062
0,229.0,261.0,79789780.0,1.2486598,17.0,3.3791745,290.0,244.49738,10.191702,243.0,212.0,78.0,7.1381607,244.84125,0.52828175,79789780.0,0.50320536,168.27403
0,831.0,1668.0,2336614700.0,5.4343657,526.0,1.8864969,2008.0,1288.8843,264.36554,1336.0,704.0,1304.0,209.36685,1324.9653,-0.2101414,2336614700.0,0.024826128,94310.44
0,101.0,138.0,19378472.0,1.5261501,20.0,6.367875,181.0,119.46581,12.504264,120.0,29.0,152.0,8.358424,120.662056,-0.78389126,19378472.0,0.4200008,287.2511
0,161.0,291.0,84562510.0,2.5515187,38.0,4.0535135,323.0,247.0293,38.371838,265.0,72.0,251.0,23.32876,252.05766,-1.3889434,84562510.0,0.24074306,2509.5881
0,436.0,1389.0,1676702300.0,5.1458645,347.0,4.4671373,1674.0,1052.5417,292.56726,1185.0,0.0,1674.0,170.54884,1122.3776,-1.4964128,1676702300.0,0.03748389,151887.3
0,826.0,975.0,1088186000.0,3.289486,82.0,2.8659856,1099.0,902.27124,47.514256,904.0,725.0,374.0,33.755424,904.1959,-0.04066145,1088186000.0,0.117613226,3476.9175
0,81.0,466.0,184343420.0,3.704054,112.0,4.378813,553.0,346.06235,99.90036,390.0,0.0,553.0,55.44926,372.15582,-1.4869322,184343420.0,0.09402612,18740.791
0,1112.0,1546.0,2371356400.0,4.8982706,247.0,9.194648,1761.0,1304.6101,183.47798,1369.0,59.0,1702.0,98.63548,1334.779,-2.3295941,2371356400.0,0.042880263,79627.81
0,787.0,999.0,1049397200.0,3.6372094,128.5,2.1699479,1083.0,884.26294,68.34491,871.0,722.0,361.0,52.378395,887.93445,0.36443627,1049397200.0,0.088260576,6506.6553
1,1859.0,2593.0,6951927300.0,5.3925796,407.0,2.4611585,2881.0,2268.5334,229.92715,2325.0,1483.0,1398.0,169.98363,2285.4072,-0.4904625,6951927300.0,0.027187888,76841.95
0,969.0,1388.0,1772779500.0,4.540877,211.5,3.0672112,1667.0,1143.281,127.193214,1109.0,857.0,810.0,91.10049,1154.0864,0.78707933,1772779500.0,0.0504047,24824.092
0,583.0,789.0,612920200.0,3.6234524,113.0,3.3869762,970.0,673.5492,66.69111,654.0,504.0,466.0,46.694546,678.5986,0.8647049,612920200.0,0.097564235,6827.475
1,1040.0,1223.0,1653033300.0,3.6286085,92.5,21.302286,1289.0,1107.728,69.44251,1116.0,170.0,1119.0,38.961945,1114.4274,-3.5000768,1653033300.0,0.104006015,14887.014
0,1244.0,1928.0,3667235000.0,5.2959495,371.5,5.3007536,2120.0,1635.9031,223.0382,1700.0,0.0,2120.0,157.87068,1659.8939,-1.1612685,3667235000.0,0.030482156,79069.08
0,218.0,315.0,98220500.0,2.7423067,47.0,5.9533963,480.0,268.31104,31.13398,266.0,140.0,340.0,20.189344,271.65146,0.9638208,98220500.0,0.18456095,1803.6929
0,943.0,1282.0,1699660400.0,4.4659147,173.0,6.0401516,1959.0,1120.6559,109.22085,1112.0,756.0,1203.0,72.36083,1130.0354,0.9454608,1699660400.0,0.05485614,21110.387
0,0.0,365.0,44359090.0,2.8476958,235.5,2.2001474,401.0,112.00676,125.3481,30.0,0.0,401.0,96.000595,182.5586,0.96484756,44359090.0,0.24952401,20782.123
1,1369.0,2011.0,4015113200.0,5.2872467,351.0,3.494639,2322.0,1717.7025,206.00493,1763.0,499.0,1823.0,145.15517,1736.8402,-0.690823,4015113200.0,0.030315073,66112.1
0,268.0,443.0,169212690.0,3.4446702,105.5,3.1238263,514.0,349.80768,56.985752,344.0,61.0,453.0,42.87864,356.55573,-0.19535339,169212690.0,0.10293916,4766.593
0,895.0,1392.0,1866926600.0,4.7394814,290.0,2.0718741,1585.0,1170.1329,154.61446,1199.0,672.0,913.0,119.40723,1184.3351,-0.25774005,1866926600.0,0.041138295,33438.34
0,320.0,1806.0,1856200000.0,5.9775877,606.5,2.8284962,2462.0,1058.1676,405.54968,1129.0,118.0,2344.0,284.6935,1180.9279,0.3424475,1856200000.0,0.022588553,274871.94
1,1050.0,1659.0,2363175400.0,5.1113496,377.5,2.9931257,1868.0,1309.5725,206.0811,1242.0,251.0,1617.0,155.7408,1332.4747,0.107724816,2363175400.0,0.035160515,60508.613
0,0.0,1245.0,1004399740.0,5.405265,794.0,1.6881875,1439.0,747.4388,400.05417,928.0,0.0,1439.0,385.69928,868.6889,-0.38716143,1004399740.0,0.03199269,195955.69
0,93.0,880.0,571559550.0,4.829856,493.0,2.0900328,975.0,583.12775,262.96854,721.0,0.0,975.0,209.23888,655.3023,-0.7097117,571559550.0,0.045219444,89383.195
0,121.0,139.0,22774456.0,0.73252875,9.0,4.0213246,160.0,130.61157,5.4882865,131.0,100.0,60.0,3.8018682,130.8082,-0.1565685,22774456.0,0.6979297,51.40359
0,306.0,1298.0,1356783100.0,5.3762403,414.5,2.9675698,1432.0,945.6912,282.2154,1063.0,0.0,1432.0,191.32698,1009.63916,-1.0376953,1356783100.0,0.02963093,125039.36
0,921.0,1325.0,1726758700.0,4.5781436,254.0,3.8718977,1477.0,1127.9445,130.73315,1137.0,168.0,1309.0,99.85247,1139.008,-0.48824412,1726758700.0,0.04594084,25080.744
0,0.0,1491.0,869888830.0,4.363593,1079.0,2.0946102,2129.0,531.80615,531.6411,307.0,0.0,2129.0,428.04678,808.4308,0.74580115,869888830.0,0.20100974,370742.6
0,345.0,398.0,183921760.0,1.8919008,28.0,3.410431,452.0,371.11044,16.705164,369.0,309.0,143.0,11.412562,371.72992,0.29087955,183921760.0,0.328591,460.1779
0,755.0,1252.0,1416842000.0,4.888492,231.0,4.251524,1426.0,1011.44775,153.23967,1023.0,219.0,1207.0,99.26643,1031.7434,-0.8722698,1416842000.0,0.04176599,41467.72
0,0.0,295.0,56275016.0,2.5332544,286.0,1.2438908,333.0,158.58228,123.24489,205.0,0.0,333.0,122.00228,205.62163,-0.252916,56275016.0,0.24278419,17131.918
0,0.0,313.0,45687336.0,2.4630942,257.5,1.3100433,355.0,126.69722,130.02885,0.0,0.0,355.0,118.46724,185.2716,0.26539466,45687336.0,0.29427212,18273.385
0,211.0,444.0,183395580.0,3.5883217,112.0,3.0147438,548.0,360.2712,72.333565,391.0,76.0,472.0,49.736057,371.1978,-0.8784543,183395580.0,0.111115,7992.459
0,205.0,578.0,278247170.0,4.237912,172.0,3.596429,675.0,434.8009,110.64416,472.0,0.0,675.0,73.23345,457.2212,-1.0919572,278247170.0,0.064233184,19999.393
0,111.0,261.0,59864360.0,2.9707005,77.0,3.4069388,297.0,203.77536,47.758877,226.0,0.0,297.0,33.62041,212.07776,-1.0706317,59864360.0,0.16468358,3452.583
0,1157.0,1413.0,2218612000.0,4.0936418,132.0,3.8873017,1635.0,1286.7656,81.44702,1288.0,829.0,806.0,54.621,1291.0754,-0.31457385,2218612000.0,0.07103735,11110.233
0,543.0,944.0,787483460.0,4.6418905,227.0,4.202823,1048.0,749.3441,136.12004,779.0,91.0,957.0,93.911255,769.1866,-1.0144181,787483460.0,0.04686545,30131.408
0,307.0,347.0,142252740.0,1.6972797,19.0,21.46066,386.0,325.44028,17.1381,331.0,87.0,299.0,7.969755,326.91983,-3.7289264,142252740.0,0.43757963,965.21265
0,0.0,828.0,464632420.0,4.23897,762.5,1.5826994,991.0,485.92712,304.4245,641.0,0.0,991.0,298.635,590.83435,-0.45913777,464632420.0,0.09980859,112960.05
0,123.0,1390.0,1422398300.0,5.551628,486.5,2.9126258,1668.0,940.1683,337.1866,1035.0,0.0,1668.0,231.95328,1033.7644,-0.91903186,1422398300.0,0.025548654,184752.55
0,86.0,122.0,15440571.0,1.2743996,14.0,7.4511094,144.0,106.397446,11.580696,110.0,16.0,128.0,6.578231,107.70668,-1.8147237,15440571.0,0.56621194,280.3131
0,426.0,630.0,397360860.0,3.8556366,89.5,8.871358,1140.0,535.27045,70.84881,528.0,167.0,973.0,37.803345,546.391,1.4058232,397360860.0,0.09642851,12028.607
0,1029.0,1406.0,1924375800.0,4.46614,220.0,2.4147248,1578.0,1193.2246,123.49075,1156.0,871.0,707.0,90.26974,1202.4193,0.3348044,1924375800.0,0.05434247,22027.018
1,273.0,347.0,128670450.0,2.2878401,38.0,4.1833806,367.0,309.4891,23.081396,311.0,181.0,186.0,16.352325,310.92123,-0.7338999,128670450.0,0.24181555,888.50836
0,0.0,1567.0,1186123400.0,4.6092815,1372.0,1.4389355,1864.0,690.3629,584.2601,587.0,0.0,1864.0,524.37714,944.0085,0.23909765,1186123400.0,0.14384884,414551.1
0,0.0,1302.0,929820700.0,5.1211143,1028.5,1.4383247,1639.0,657.6724,473.34076,618.0,0.0,1639.0,436.50653,835.8158,0.020221734,929820700.0,0.06877607,266055.03
0,373.0,1322.0,1363142900.0,5.5248203,513.0,2.374174,1573.0,949.1398,293.2814,1063.0,100.0,1473.0,219.65533,1012.0027,-0.7089751,1363142900.0,0.025764283,123283.15
0,0.0,366.0,90676810.0,2.0227137,349.0,1.0778854,424.0,194.63861,171.97221,326.0,0.0,424.0,170.73839,261.01117,-0.20861457,90676810.0,0.3040172,30242.637
0,76.0,114.0,13056606.0,1.4885198,18.0,5.0362906,144.0,97.63786,12.44022,101.0,20.0,124.0,7.849793,99.04353,-1.1804806,13056606.0,0.42318553,276.4684
0,120.0,179.0,32371864.0,1.930767,28.0,5.2761164,199.0,153.85274,19.153074,160.0,33.0,166.0,12.208566,155.9534,-1.3868377,32371864.0,0.33912635,650.79425
0,302.0,473.0,193333360.0,3.2491932,116.0,1.9663664,513.0,375.2051,58.44106,363.0,203.0,310.0,47.076088,381.1223,0.23900758,193333360.0,0.12185807,4475.344
0,117.0,140.0,22067570.0,1.0708743,12.5,3.314449,161.0,128.44328,7.2282906,128.0,97.0,64.0,5.277484,128.76215,0.27992752,22067570.0,0.51657885,82.01688
0,826.0,1445.0,1700429300.0,5.1646943,350.5,2.7755837,1874.0,1104.5139,197.50385,1052.0,349.0,1525.0,143.27373,1130.291,0.6027512,1700429300.0,0.03229299,57606.71
0,438.0,1351.0,1509849700.0,5.3195763,333.5,3.345097,1554.0,1013.7776,249.63908,1094.0,100.0,1454.0,161.07454,1065.0692,-1.0996028,1509849700.0,0.031241938,106627.36
0,0.0,1252.0,970005440.0,3.7946858,1179.5,1.185816,1381.0,648.09766,533.5283,903.0,0.0,1381.0,523.5824,853.6858,-0.18681175,970005440.0,0.17572469,308748.84
1,273.0,465.0,175907040.0,3.3675575,100.5,2.3970323,543.0,357.08566,55.949825,347.0,244.0,299.0,41.58256,363.5403,0.5232946,175907040.0,0.10706885,4651.4004
0,854.0,1296.0,1606221800.0,4.8557835,234.0,6.273128,1481.0,1078.2765,153.83595,1116.0,151.0,1330.0,98.212074,1098.5345,-1.4642689,1606221800.0,0.042660117,44098.027
0,1011.0,1414.0,2055780900.0,4.6200843,209.0,3.6653852,1633.0,1232.8445,124.9914,1251.0,353.0,1280.0,87.94775,1242.7947,-0.5124152,2055780900.0,0.047663614,24633.074
0,0.0,2099.0,3651280400.0,5.2097344,770.5,2.802828,2404.0,1476.3058,611.1568,1800.0,0.0,2404.0,631.3877,1656.2793,-1.167755,3651280400.0,0.049176406,563782.25
0,242.0,1268.0,1141622400.0,5.660373,622.5,2.0035942,1573.0,844.8242,325.22192,941.0,46.0,1527.0,256.19113,926.13055,-0.4795169,1141622400.0,0.022316476,143989.89
0,239.0,903.0,522216030.0,5.2297144,372.0,2.2301073,1194.0,576.36365,204.9972,554.0,90.0,1104.0,153.1006,626.3774,0.1265816,522216030.0,0.029084519,60153.6
0,890.0,1307.0,1746588300.0,4.594445,174.0,5.8194885,1476.0,1131.5056,130.12822,1173.0,245.0,1231.0,78.04675,1145.5294,-1.5155121,1746588300.0,0.054326665,31932.617
0,662.0,853.0,713752060.0,3.2447171,77.0,3.721374,993.0,728.598,57.218464,703.0,587.0,406.0,37.005943,732.2926,1.2054418,713752060.0,0.14348306,5397.372
0,726.0,1552.0,2086350700.0,5.500109,353.0,3.5243368,1927.0,1212.4027,240.83676,1276.0,202.0,1725.0,156.18973,1252.0009,-0.86539507,2086350700.0,0.02775236,97585.85
0,1110.0,1617.0,2446635300.0,4.878428,318.0,3.0012681,1784.0,1341.0646,168.64691,1318.0,412.0,1372.0,130.72992,1355.7998,-0.07993661,2446635300.0,0.03828206,39738.92
0,1312.0,1759.0,3139731000.0,4.8264537,249.0,6.360726,2350.0,1524.692,144.08275,1516.0,246.0,2104.0,102.033195,1535.8796,-0.23012856,3139731000.0,0.040519632,34240.848
0,80.0,320.0,72820310.0,3.5711365,117.0,2.414434,417.0,217.27498,70.46776,239.0,19.0,398.0,50.574154,233.90378,-0.3672479,72820310.0,0.11126967,7502.5586
