no,feature1,feature2,corrcoef
4063,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,original_ngtdm_Busyness.nrrd,0.7169595122447311
4064,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,original_ngtdm_Coarseness.nrrd,0.6889966769226333
4065,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.7521538950319585
4066,original_glrlm_ShortRunLowGrayLevelEmphasis.nrrd,original_ngtdm_Contrast.nrrd,0.7747506825241194
4071,original_glszm_GrayLevelNonUniformity.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.7236446408405974
4072,original_glszm_GrayLevelNonUniformity.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7467216722723834
4073,original_glszm_GrayLevelNonUniformity.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.7052421380179799
4074,original_glszm_GrayLevelNonUniformity.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6662554946210474
4079,original_glszm_GrayLevelNonUniformity.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6073506563141259
4082,original_glszm_GrayLevelNonUniformity.nrrd,original_glszm_ZoneVariance.nrrd,0.5857649571730049
4084,original_glszm_GrayLevelNonUniformity.nrrd,original_ngtdm_Coarseness.nrrd,0.7795111212695944
4088,original_glszm_GrayLevelNonUniformityNormalized.nrrd,original_glszm_GrayLevelVariance.nrrd,0.7714636441591372
4093,original_glszm_GrayLevelNonUniformityNormalized.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6625686642066425
4098,original_glszm_GrayLevelNonUniformityNormalized.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5919622654562976
4101,original_glszm_GrayLevelNonUniformityNormalized.nrrd,original_glszm_ZoneVariance.nrrd,0.7190163796161031
4104,original_glszm_GrayLevelNonUniformityNormalized.nrrd,original_ngtdm_Complexity.nrrd,0.6833345574837478
4108,original_glszm_GrayLevelVariance.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.566881008612097
4109,original_glszm_GrayLevelVariance.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.6211441327833013
4110,original_glszm_GrayLevelVariance.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.5798890066815138
4111,original_glszm_GrayLevelVariance.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.7292846868921908
4116,original_glszm_GrayLevelVariance.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6912642320846806
4119,original_glszm_GrayLevelVariance.nrrd,original_glszm_ZoneVariance.nrrd,0.4277774947425853
4121,original_glszm_GrayLevelVariance.nrrd,original_ngtdm_Coarseness.nrrd,0.7231597253479575
4125,original_glszm_HighGrayLevelZoneEmphasis.nrrd,original_glszm_LargeAreaEmphasis.nrrd,0.720241807419143
4126,original_glszm_HighGrayLevelZoneEmphasis.nrrd,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,0.7763533530201218
4127,original_glszm_HighGrayLevelZoneEmphasis.nrrd,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,0.6755815401268075
4128,original_glszm_HighGrayLevelZoneEmphasis.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6224502089791932
4133,original_glszm_HighGrayLevelZoneEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5655180641999651
4136,original_glszm_HighGrayLevelZoneEmphasis.nrrd,original_glszm_ZoneVariance.nrrd,0.5815699159544162
4144,original_glszm_LargeAreaEmphasis.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.4984683791634091
4145,original_glszm_LargeAreaEmphasis.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.5836794491467833
4146,original_glszm_LargeAreaEmphasis.nrrd,original_glszm_SizeZoneNonUniformityNormalized.nrrd,0.7275117470405927
4147,original_glszm_LargeAreaEmphasis.nrrd,original_glszm_SmallAreaEmphasis.nrrd,0.7542658143379156
4148,original_glszm_LargeAreaEmphasis.nrrd,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,0.6943858723134582
4149,original_glszm_LargeAreaEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.4319061378624294
4150,original_glszm_LargeAreaEmphasis.nrrd,original_glszm_ZoneEntropy.nrrd,0.7689298424803245
4151,original_glszm_LargeAreaEmphasis.nrrd,original_glszm_ZonePercentage.nrrd,0.7001099523072005
4154,original_glszm_LargeAreaEmphasis.nrrd,original_ngtdm_Coarseness.nrrd,0.7587977446263465
4155,original_glszm_LargeAreaEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.4490972759716246
4156,original_glszm_LargeAreaEmphasis.nrrd,original_ngtdm_Contrast.nrrd,0.6126976792817758
4157,original_glszm_LargeAreaEmphasis.nrrd,original_ngtdm_Strength.nrrd,0.6321263362747545
4159,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.4733805276409357
4160,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.6345121393582218
4161,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_glszm_SizeZoneNonUniformityNormalized.nrrd,0.7486746314751119
4162,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_glszm_SmallAreaEmphasis.nrrd,0.7707407119386326
4163,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,0.7538505544218298
4164,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.4111670398640681
4165,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_glszm_ZoneEntropy.nrrd,0.7843520467069814
4166,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_glszm_ZonePercentage.nrrd,0.7224129011873321
4168,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_ngtdm_Busyness.nrrd,0.7938470990322968
4169,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_ngtdm_Coarseness.nrrd,0.7391635793386669
4170,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.5020888707785345
4171,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_ngtdm_Contrast.nrrd,0.6584192100605349
4172,original_glszm_LargeAreaHighGrayLevelEmphasis.nrrd,original_ngtdm_Strength.nrrd,0.6596018458742131
4173,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_glszm_LowGrayLevelZoneEmphasis.nrrd,0.6506986772964525
4174,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.5729894746415389
4175,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_glszm_SizeZoneNonUniformityNormalized.nrrd,0.7275276915934863
4176,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_glszm_SmallAreaEmphasis.nrrd,0.7521899385381727
4177,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,0.6515855344794493
4178,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5893498468284367
4179,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_glszm_ZoneEntropy.nrrd,0.7645551613026487
4180,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_glszm_ZonePercentage.nrrd,0.7029906056445399
4182,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Busyness.nrrd,0.7948518816807233
4183,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Coarseness.nrrd,0.7701505170719869
4184,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.4738714986184204
4185,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Contrast.nrrd,0.6209405206164448
4186,original_glszm_LargeAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Strength.nrrd,0.6606831185613617
4187,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_glszm_SizeZoneNonUniformity.nrrd,0.6682533691875787
4188,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_glszm_SizeZoneNonUniformityNormalized.nrrd,0.727285833960702
4189,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_glszm_SmallAreaEmphasis.nrrd,0.7205615614610914
4190,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,0.6237670874818574
4192,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_glszm_ZoneEntropy.nrrd,0.7133851151915018
4193,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_glszm_ZonePercentage.nrrd,0.7260433281158517
4194,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_glszm_ZoneVariance.nrrd,0.3937037136221292
4195,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_ngtdm_Busyness.nrrd,0.6476823376948333
4196,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_ngtdm_Coarseness.nrrd,0.6259619318071971
4197,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.7117466797414165
4198,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_ngtdm_Contrast.nrrd,0.7147397271060635
4199,original_glszm_LowGrayLevelZoneEmphasis.nrrd,original_ngtdm_Strength.nrrd,0.7670172544920879
4203,original_glszm_SizeZoneNonUniformity.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6248027608649596
4206,original_glszm_SizeZoneNonUniformity.nrrd,original_glszm_ZoneVariance.nrrd,0.442523555813743
4208,original_glszm_SizeZoneNonUniformity.nrrd,original_ngtdm_Coarseness.nrrd,0.6935495835213772
4214,original_glszm_SizeZoneNonUniformityNormalized.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6694647809978665
4217,original_glszm_SizeZoneNonUniformityNormalized.nrrd,original_glszm_ZoneVariance.nrrd,0.584155260584204
4224,original_glszm_SmallAreaEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.6597536775954527
4227,original_glszm_SmallAreaEmphasis.nrrd,original_glszm_ZoneVariance.nrrd,0.6122721045646377
4233,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,0.5693748414496661
4236,original_glszm_SmallAreaHighGrayLevelEmphasis.nrrd,original_glszm_ZoneVariance.nrrd,0.5544230022838175
4242,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,original_glszm_ZoneEntropy.nrrd,0.6509981748218385
4243,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,original_glszm_ZonePercentage.nrrd,0.6686976073213199
4244,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,original_glszm_ZoneVariance.nrrd,0.3345369316740765
4245,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Busyness.nrrd,0.5787102510989021
4246,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Coarseness.nrrd,0.55978993042909
4247,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Complexity.nrrd,0.6857719144210902
4248,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Contrast.nrrd,0.6659203294933472
4249,original_glszm_SmallAreaLowGrayLevelEmphasis.nrrd,original_ngtdm_Strength.nrrd,0.7226128718714827
4251,original_glszm_ZoneEntropy.nrrd,original_glszm_ZoneVariance.nrrd,0.6279103883077845
4257,original_glszm_ZonePercentage.nrrd,original_glszm_ZoneVariance.nrrd,0.5510596955912904
4263,original_glszm_ZoneVariance.nrrd,original_ngtdm_Busyness.nrrd,0.6745868033658007
4264,original_glszm_ZoneVariance.nrrd,original_ngtdm_Coarseness.nrrd,0.6344408304830438
4265,original_glszm_ZoneVariance.nrrd,original_ngtdm_Complexity.nrrd,0.3140157429527547
4266,original_glszm_ZoneVariance.nrrd,original_ngtdm_Contrast.nrrd,0.4689524718531436
4267,original_glszm_ZoneVariance.nrrd,original_ngtdm_Strength.nrrd,0.4910042497799623
4269,original_ngtdm_Busyness.nrrd,original_ngtdm_Complexity.nrrd,0.7239237351074165
4272,original_ngtdm_Coarseness.nrrd,original_ngtdm_Complexity.nrrd,0.6058861326945008
